P_min,P_max,P_range,S_mean,M_sum,M_mean,M_max,num_domains,closed_units,step,wall_time_s
0.0002728244375812242,0.21949677959080202,0.2192239551532208,0.16339649038300036,105.17877323618409,0.006419602858653814,0.18874048932911905,16,7,374000,2402.78
0.0002727371178964686,0.19885018936377538,0.19857745224587892,0.16337349293285597,105.52736699839804,0.006440879333398318,0.18928271077352501,16,7,376000,2414.98
0.0002731101635996619,0.19912261358032995,0.1988495034167303,0.16319511291457922,104.79130746780811,0.00639595382493946,0.18895945254971458,16,8,378000,2427.17
0.000273934373504788,0.2016138962173313,0.20133996184382652,0.16330271134994098,104.83136179009853,0.006398398546758943,0.1897254107705107,16,8,380000,2439.37
0.0002695124766459655,0.20385364525674332,0.20358413278009735,0.16341829006144526,105.13253269419482,0.006416780559948414,0.18176094264246762,16,7,382000,2451.56
0.0002701291757463962,0.1989177626625158,0.1986476334867694,0.16319257011845953,105.10313919867602,0.006414986523356691,0.1783725172767114,16,8,384000,2463.74
0.00027166807703626737,0.19961284579776717,0.1993411777207309,0.1632095396887674,104.13014007884135,0.006355599370046469,0.1864350263028887,16,8,386000,2475.93
0.0002718181326096132,0.2170996877416509,0.21682786960904127,0.16341964084654229,105.08947655010817,0.006414152621466563,0.18811628635793667,16,7,388000,2488.17
0.00027124887820352534,0.19946434010827455,0.19919309123007103,0.16322942105826044,105.39562010018933,0.006432838140880697,0.1874624531264691,16,8,390000,2500.44
0.0002724755300990021,0.1992274719728222,0.1989549964427232,0.16317051328397258,104.32911977233091,0.006367744126729182,0.18818275937410006,17,8,392000,2512.62
0.000273366340421543,0.21899435376516188,0.21872098742474033,0.16336973183653858,105.08259275107135,0.006413732467716757,0.1892156568751703,16,8,394000,2524.87
0.0002732462639426123,0.19909103144625678,0.19881778518231416,0.16341819849082037,105.60332085190626,0.006445515188714982,0.1885207435374579,16,7,396000,2537.05
0.0002732484015727147,0.19977582070475636,0.19950257230318363,0.1631958345949524,104.80707159022195,0.006396915990614133,0.18841097495055234,16,8,398000,2549.22
0.0002736116492215795,0.199436157267109,0.19916254561788743,0.16325617256929648,104.54437275147683,0.006380882125944631,0.18856925802257718,16,8,400000,2561.4
0.000270314128495898,0.21142737310278822,0.21115705897429232,0.16341842000376433,105.01137560793606,0.006409385718257816,0.18317341279489208,16,7,402000,2573.57
0.00026809545700070024,0.19988755253071708,0.19961945707371637,0.163195070908291,105.27595389196077,0.006425534295163621,0.17796197713426573,16,8,404000,2585.75
0.0002712287251987491,0.19948428482927025,0.1992130561040715,0.16320003293340934,104.06222537098498,0.006351454185240782,0.18463535190933755,17,8,406000,2597.92
0.0002724080101355877,0.2189337099846464,0.2186613019745108,0.16340478772607767,105.0517331702838,0.006411848948381579,0.1884722422149431,16,7,408000,2610.09
0.00027251699378947914,0.19913751400490604,0.19886499701111657,0.1632985673095389,105.60106140750955,0.00644537728317319,0.1888613970085314,16,7,410000,2622.28
0.00027217294846110127,0.19940979738968476,0.19913762444122365,0.1631700691115083,104.52137281322146,0.006379478321119474,0.18858527527829275,17,8,412000,2634.46
0.00027225974165081765,0.21228939621314202,0.2120171364714912,0.1633511191714037,105.02750416924472,0.006410370127517378,0.1880506353629194,16,8,414000,2646.63
0.0002729129273488389,0.19948210401380634,0.1992091910864575,0.16340797437763654,105.1861178093652,0.006420051135825513,0.18930866907596905,16,7,416000,2658.8
0.00026937513596118917,0.19991792368281303,0.19964854854685182,0.16319122972723127,105.1517660767917,0.006417954472460431,0.18028811121330396,16,8,418000,2671.0
0.000270309067099338,0.19927570956403734,0.199005400496938,0.16321319450925798,104.13203904446598,0.006355715273710082,0.17781702277923722,16,8,420000,2683.18
0.0002708210494740981,0.21707117832317616,0.21680035727370206,0.16339208534154692,105.08595140808836,0.006413937463872581,0.18568797772368248,16,7,422000,2695.35
0.00027179666365622214,0.20013410091125589,0.19986230424759965,0.1632426318539092,105.44407628711495,0.006435795671820981,0.18805324244256522,17,8,424000,2707.52
0.00027243050685529693,0.2004918754059008,0.2002194448990455,0.16318550920691313,104.06182535698213,0.006351429770323616,0.18933743860642732,17,8,426000,2719.7
0.0002691222015218954,0.21945388866308738,0.21918476646156548,0.16338081049277264,105.0541991664395,0.006411999460842255,0.18498996972897955,16,7,428000,2731.88
0.0002687722213000048,0.19890889613320306,0.19864012391190305,0.16337572791383925,105.57780174239082,0.006443957625878346,0.1778119771626512,16,7,430000,2744.09
0.00027117478624609726,0.19987557620647925,0.19960440142023314,0.16317749419169877,104.72418256405234,0.00639185684595046,0.186101260582756,16,8,432000,2756.26
0.00027210059720815543,0.20240596038502154,0.20213385978781337,0.16327344611438704,104.78165249934217,0.0063953645324305525,0.18836441812650456,16,8,434000,2768.42
0.00027194031118600684,0.20341959743092333,0.2031476571197373,0.16342591716116983,105.24134334475443,0.006423421835006984,0.1892519291793011,16,7,436000,2780.6
0.0002736219301155557,0.1997048569027113,0.19943123497259574,0.16322189040741555,105.22854660178807,0.006422640783800541,0.18906091970492614,16,8,438000,2792.79
0.00027284881195577374,0.1990661102539444,0.19879326144198864,0.16319959179732133,104.2233816382718,0.0063612903831953005,0.1892799722932816,16,8,440000,2804.98
0.0002687189157064345,0.21750610016818792,0.2172373812524815,0.1633831067256348,105.07093128989885,0.0064130207086119904,0.18350883535652798,16,7,442000,2817.15
0.00026907354144596265,0.19937515676082,0.19910608321937404,0.1632441967585922,105.42615690609163,0.0064347019596003195,0.17776164861407104,16,8,444000,2829.33
0.00027060498022181786,0.19977783611827754,0.1995072311380557,0.16317059008699986,104.26216096343587,0.006363657285365959,0.1840113788703749,17,8,446000,2841.51
0.00027317287739102796,0.21615821649206413,0.2158850436146731,0.1633306862136134,105.03349344560823,0.006410735683936049,0.1884258406555357,16,8,448000,2853.68
0.00027282684271697156,0.1993033713472022,0.1990305445044852,0.16343407532182608,105.40261654581676,0.006433265170032761,0.1892849444728865,16,7,450000,2865.87
0.00027308689523561624,0.19982810749091706,0.19955502059568145,0.1632017443850178,105.00981784232755,0.0064092906397905,0.18976130287041557,16,8,452000,2878.04
0.0002726506065214783,0.1995162189798867,0.1992435683733652,0.1632417065926624,104.40081139528678,0.006372119836138109,0.188791123254022,16,8,454000,2890.21
0.0002732959312556303,0.21304953508677618,0.21277623915552055,0.16342925836953173,105.02092339536908,0.006409968468955632,0.18908688255599596,16,7,456000,2902.4
0.00026963101453592535,0.19912637731615263,0.1988567463016167,0.16320671128961106,105.3211479287443,0.006428292720260272,0.1836577700216238,17,8,458000,2914.59
0.0002683846219305182,0.1995474205421435,0.19927903592021298,0.1631864780378959,103.96650999299231,0.006345612182189472,0.1773165083404627,17,8,460000,2926.78
0.00027092591770162334,0.21902373548086992,0.2187528095631683,0.1634035833118223,105.12062426656746,0.006416053727207487,0.18195827396657205,16,7,462000,2938.96
0.0002719120985900566,0.1993759698309987,0.19910405773240863,0.1633224327602515,105.65511318219305,0.006448676341686587,0.18749487729568493,16,7,464000,2951.15
0.00027239616563482145,0.19918415127334727,0.19891175510771245,0.16316187281818292,104.39594203191567,0.006371822633783915,0.18869454746802164,16,8,466000,2963.34
0.0002714563756323913,0.21315471744239978,0.2128832610667674,0.16332548023082416,105.14367764818603,0.006417460793956667,0.1885063658399226,16,8,468000,2975.53
0.0002716903958620779,0.19991016470622053,0.19963847431035844,0.16341588347987124,105.46018831814929,0.006436779072152667,0.18880743728382826,16,7,470000,2987.76
0.0002721431263892664,0.19987685994504936,0.1996047168186601,0.16318312622139214,104.94904764433062,0.006405581521260414,0.18849848555561616,16,8,472000,2999.95
0.0002737919727605931,0.1989825430848163,0.19870875111205571,0.1632338124493785,104.42153014112891,0.006373384408027888,0.18937047164748882,16,8,474000,3012.13
0.000268903628750149,0.2147779585966009,0.21450905496785075,0.1633952009328158,105.0060151173689,0.006409058539878473,0.18107664239036594,16,7,476000,3024.34
0.00027096465234018605,0.19972796574077856,0.19945700108843836,0.16320718289037217,105.34393555011586,0.006429683566291251,0.178662712631274,17,8,478000,3036.54
0.000271807296542266,0.19899810679291846,0.19872629949637619,0.16319611232757214,104.06469426186565,0.006351604874381449,0.18580607899422263,17,8,480000,3048.72
0.0002724799986654796,0.2200963606198144,0.21982388062114894,0.1633804380615037,105.06657302591418,0.006412754701288707,0.18837693011506354,16,7,482000,3060.91
0.00027339935363767444,0.19962364479823264,0.19935024544459495,0.16335418571628565,105.69322090999614,0.006451002252807382,0.18933413838960456,16,7,484000,3073.09
0.00027333745438149756,0.19981489883442785,0.19954156138004636,0.16316732405478954,104.7787763625725,0.006395188986973419,0.18880011788277481,16,8,486000,3085.28
0.0002727961567372585,0.19978647982390482,0.19951368366716757,0.16329099351157836,104.84389134116736,0.006399163289866172,0.1890939966821414,16,8,488000,3097.47
0.00026895535111608665,0.20779972512656014,0.20753076977544405,0.1634057312188997,105.10300325705413,0.0064149782261385575,0.18060473843564293,16,7,490000,3109.65
0.0002701486631525136,0.1999503703100818,0.1996802216469293,0.16320492796551744,105.3127278311312,0.006427778798286816,0.18027489385995774,16,8,492000,3121.84
0.0002722709261286279,0.1989642174867719,0.19869194656064326,0.1631943784103014,104.14404713972598,0.006356448189680541,0.1875046485236349,16,8,494000,3134.02
0.0002716012575653419,0.21823457609788288,0.21796297484031754,0.16340622380260514,105.17846357761185,0.006419583958594473,0.1881812573983695,16,7,496000,3146.21
0.0002718247026776505,0.1998694852982154,0.19959766059553777,0.16324897056016585,105.49655535694055,0.006438998740047641,0.18841299019291294,16,8,498000,3158.4
0.0002723528512275655,0.1996493845584599,0.19937703170723234,0.1631787358694115,104.24407472638768,0.006362553389061748,0.1888560404875465,17,8,500000,3170.59
0.00027312779968388147,0.2195557043793195,0.21928257657963562,0.16336570929979963,105.19227827358264,0.006420427140721597,0.18850487061803478,16,8,502000,3182.77
0.00026998951802804125,0.19929461372753557,0.19902462420950753,0.16340467747079335,105.41070836420735,0.006433759055432578,0.18501160788688753,16,7,504000,3194.96
0.00026835208276205363,0.20004286081279243,0.1997745087300304,0.16317500673024773,104.72089900481154,0.006391656433399142,0.1778298476799019,16,8,506000,3207.15
0.00027141160793255645,0.19952915115485062,0.19925773954691806,0.16324752564069775,104.34743658747446,0.006368862096403471,0.18241638589139722,16,8,508000,3219.39
0.00027241695459590985,0.21355817841476682,0.21328576146017092,0.16341801496496305,105.0371138767519,0.006410956657516596,0.18847857630011383,16,7,510000,3231.58
0.0002723571074892117,0.19957383916233326,0.19930148205484405,0.16321871235069085,105.27637321925398,0.006425559888870482,0.18911287560495818,17,8,512000,3243.76
0.0002729548188529293,0.19904138847915528,0.19876843366030236,0.16319598531222473,104.13239322416928,0.006355736891123613,0.18926870870163656,17,8,514000,3255.94
0.0002726738265473232,0.22004788700160113,0.2197752131750538,0.16340941179337892,105.0557589100965,0.00641209466004007,0.18845131434474027,16,7,516000,3268.13
0.00027271961228888565,0.19932425956487432,0.19905153995258543,0.1633361526289165,105.57064101491298,0.006443520569757872,0.1885908096367694,16,7,518000,3280.33
0.00027282243138470095,0.19876092816124447,0.19848810572985975,0.16317284366853452,104.51651669417342,0.006379181927134608,0.1883620245264628,16,8,520000,3292.51
0.0002687169714363842,0.20672286808342508,0.2064541511119887,0.1632866626712122,104.94125363378473,0.006405105812608931,0.18065091050125764,16,8,522000,3304.69
0.000268842461797363,0.19984234757654046,0.1995735051147431,0.16343880046350256,105.13476218328803,0.006416916637163576,0.1765714849189683,16,7,524000,3316.93
0.00027212860607973204,0.1999160920469414,0.1996439634408617,0.1631839583438205,105.15947673548541,0.006418425093718592,0.18591636698470076,16,8,526000,3329.15
0.0002718973619286172,0.1990017853084053,0.19872988794647667,0.16322434528268348,104.30467362930665,0.006366252052569986,0.18807070669111384,16,8,528000,3341.37
0.0002718140757923399,0.2162007614829457,0.21592894740715335,0.16338851274159172,105.10312908348553,0.006414985905974458,0.18836843336773224,16,7,530000,3353.59
0.0002718789904927963,0.19978979660491789,0.19951791761442508,0.1632259802455425,105.46493175636793,0.006437068588645504,0.1885653949414256,17,8,532000,3365.81
0.0002727580605586762,0.19916038395348,0.19888762589292133,0.16313846122932835,104.21235060336886,0.0063606171022564,0.1887824047915491,17,8,534000,3378.01
0.0002733173259518197,0.21946872309571167,0.21919540576975985,0.16339063142205879,105.20611666547646,0.006421271769133085,0.1893450483707727,16,8,536000,3390.22
0.00026931938710813365,0.19903660292839612,0.19876728354128798,0.16338043773596533,105.57050381680787,0.00644351219585009,0.18130186629926695,16,7,538000,3402.47
0.0002706741804439088,0.1996935275794236,0.1994228533989797,0.163159499576836,104.8571699767874,0.006399973753466028,0.17977331429969143,16,8,540000,3414.67
0.0002709413721273257,0.19972014774781033,0.199449206375683,0.16326910500986141,104.55133005120132,0.006381306765820393,0.18683228435567356,16,8,542000,3426.87
0.00027168374722169846,0.21050126206375588,0.2102295783165342,0.1634215343272546,105.04181925959763,0.006411243851293801,0.18783848809465462,16,7,544000,3439.06
0.0002717038269744052,0.19940437524055574,0.19913267141358132,0.1632105396313253,105.24200242280045,0.006423462061938504,0.18782023523795527,16,8,546000,3451.21
0.00027361030401942127,0.19967670160659484,0.1994030913025754,0.16318870697545818,104.04274610499252,0.006350265265197297,0.18897855800753488,17,8,548000,3463.38
0.0002729697498006398,0.21918604271504732,0.21891307296524667,0.16341542225411892,105.23184629476322,0.006422842181076856,0.18910135691579288,16,7,550000,3475.54
0.0002722634033217988,0.1990376412071624,0.19876537780384063,0.16329047987842105,105.52316337682282,0.006440622764698659,0.18848998568438824,16,7,552000,3487.69
0.0002693892797200048,0.19984073082850795,0.19957134154878794,0.1631680686873937,104.33798992695603,0.006368285518002687,0.18252416192496831,17,8,554000,3499.85
0.0002702260418550495,0.21615173953983347,0.2158815134979784,0.16336324999019147,105.1419120242607,0.006417353028824506,0.17836395053678983,16,8,556000,3512.0
0.00027202996059484956,0.1999038977176892,0.19963186775709435,0.16340451572497344,105.44027772388213,0.00643556382592054,0.18656564351785457,16,7,558000,3524.17
0.0002715045950401156,0.19865155108566152,0.1983800464906214,0.16319535093151885,104.87984143747585,0.006401357509611563,0.18782983304124204,16,8,560000,3536.33
0.00027242293367980256,0.1999771104625485,0.19970468752886872,0.1632375305978317,104.42911644790047,0.00637384743944705,0.18908745366482124,16,8,562000,3548.49
0.0002733854729825168,0.21315296351101254,0.21287957803803,0.16341580168083353,105.11928166620362,0.006415971781384498,0.18973489887682568,16,7,564000,3560.64
0.00027157925549092294,0.19922481936313224,0.19895324010764132,0.16317880773584204,105.31155955121537,0.00642770749213961,0.18805708711829347,17,8,566000,3572.8
0.0002681947691790041,0.19955793292486648,0.19928973815568748,0.16317622469562432,104.09828224199856,0.0063536549219969825,0.18017875986260048,17,8,568000,3584.97
0.0002696814174088009,0.2193125105527232,0.2190428291353144,0.1633756217419236,105.20498713661766,0.006421202828162699,0.17818013014621228,16,7,570000,3597.13
0.00027077922658872144,0.19942095364068188,0.19915017441409316,0.1632768843506165,105.53213649996043,0.006441170440671413,0.18553910263680287,16,7,572000,3609.52
0.0002723228113345794,0.19984520920027174,0.19957288638893717,0.1631644141741741,104.60881058758483,0.006384815099339894,0.18869325035379753,16,8,574000,3621.75
0.00027256694635637257,0.20739934805074706,0.20712678110439067,0.16330369083549293,104.90595470381504,0.0064029513369027735,0.18856444403812164,16,8,576000,3633.92
0.0002726048209503777,0.19972140064078395,0.19944879581983357,0.16341394162079165,105.26694303784697,0.0064249843162748396,0.18816482392443112,16,7,578000,3646.07
0.00027323782014350835,0.200104173236055,0.1998309354159115,0.16320929710410595,105.11969510378171,0.0064159970156116766,0.18925793810490688,16,8,580000,3658.23
0.00027421138613012696,0.19958300393932768,0.19930879255319756,0.1632305109399962,104.23820774976625,0.006362195297226944,0.18948400074034277,16,8,582000,3670.4
0.0002682236635205475,0.21766863084650306,0.2174004071829825,0.16339673292604528,105.08358735634707,0.006413793173605168,0.18003533353128326,16,7,584000,3682.54
0.0002702817363089383,0.19952224587672154,0.1992519641404126,0.16323688492818172,105.2931702064524,0.006426585095608667,0.17905647346275325,17,8,586000,3694.71
0.0002715759118269441,0.19985730227479084,0.1995857263629639,0.16318390417788184,104.31334787575176,0.006366781486557114,0.1862754266070281,17,8,588000,3706.85
0.0002720416380801955,0.22004473904643737,0.21977269740835717,0.16337684059749852,105.18018320441695,0.006419688916285214,0.18827548880044057,16,8,590000,3718.99
0.0002722779279288533,0.1991835644063604,0.19891128647843154,0.16338385907431735,105.57401867075335,0.006443726725509848,0.18877123247606437,16,7,592000,3731.14
0.00027184582308263097,0.19932271076178568,0.19905086493870305,0.16316028876133737,104.72549557446402,0.006391936985746095,0.1883007306811299,16,8,594000,3743.29
0.00027361144666322577,0.199512921519763,0.19923931007309978,0.1632875193411309,104.76533930839595,0.006394368854272214,0.1890281856305093,16,8,596000,3755.44
0.00027288520872648147,0.20749147680424962,0.20721859159552314,0.1634070499923651,105.07428064785623,0.006413225137198256,0.18848049163331057,16,7,598000,3767.59
0.00026821828595035354,0.19909034737660306,0.1988221290906527,0.16318199912620024,105.18934574237355,0.006420248153221042,0.18080170664703513,16,8,600000,3779.73
0.0002703255073254148,0.20024413553458886,0.19997381002726344,0.16320094527813128,104.1332742971114,0.006355790667548303,0.17845931815522598,16,8,602000,3791.88
0.0002707254516169278,0.21890450077886425,0.21863377532724732,0.1634072993890084,105.06785541536675,0.006412832972129318,0.1857776607999063,16,7,604000,3804.03
0.00027203167340916204,0.1995118798027586,0.19923984812934944,0.16328815937480157,105.48692277316215,0.006438410813791635,0.18814604912786942,16,7,606000,3816.19
0.0002720406268621027,0.19941052457415961,0.19913848394729752,0.16317301849624938,104.54419866742467,0.006380871500697306,0.18807100351348435,16,8,608000,3828.33
0.0002732385259772739,0.21266166660640307,0.2123884280804258,0.16331045961673452,105.03831146423943,0.00641102975245602,0.18934275071696696,16,8,610000,3840.47
0.0002721065395547575,0.1994465593728979,0.19917445283334315,0.16342678510029043,105.3232316050866,0.006428419897771399,0.18860117422470232,16,7,612000,3852.62
0.0002735846077971577,0.1989155961381737,0.19864201153037653,0.16319098453317032,104.98643172412986,0.006407863264412223,0.18888924012165062,16,8,614000,3864.76
0.0002685328985621924,0.19926254073355426,0.19899400783499208,0.16321439308663518,104.25023776290419,0.006362929550958508,0.1830812574171723,16,8,616000,3876.91
0.00026799353593495457,0.21401829948990866,0.2137503059539737,0.16341006147301257,105.0597147931223,0.006412336107978656,0.17731250634343518,16,7,618000,3889.07
0.00027204406155830526,0.19930324327970927,0.19903119921815096,0.16320858036170882,105.44710123233548,0.006435980299825164,0.1849059050635161,17,8,620000,3901.22
0.00027195569104475825,0.1994494732466757,0.19917751755563093,0.1631595653102948,104.19763111958017,0.006359718696263438,0.1882156405037348,17,8,622000,3913.37
0.0002727696833841193,0.2196082477299356,0.21933547804655146,0.16340999311374196,105.1812330667207,0.006419752994794964,0.18857534490326874,16,7,624000,3925.51
0.00027335135574422625,0.19963940928899823,0.19936605793325402,0.16338367644425064,105.64808416641361,0.006448247324610206,0.1898266923329592,16,7,626000,3937.67
0.0002694647430662839,0.19907709837761337,0.1988076336345471,0.16316708523298845,104.67200613277795,0.0063886722493150605,0.18384567029443422,16,8,628000,3949.81
0.00026711878997596886,0.20230414775608563,0.20203702896610967,0.16326411928150913,104.79015152441677,0.006395883271753953,0.17785887845159387,16,8,630000,3961.95
0.0002701431306930944,0.20318274733412484,0.20291260420343174,0.16342710960733187,105.19551917633305,0.006420624949727359,0.18262822197505796,16,7,632000,3974.09
0.0002717070147781976,0.19966257291583547,0.19939086590105728,0.16320828498829207,105.13311814137123,0.0064168162928083024,0.18790594835531227,16,8,634000,3986.23
0.00027095876073090824,0.19962690869955366,0.19935594993882275,0.16321300743340802,104.24180406280382,0.006362414798755116,0.18856315271992474,16,8,636000,3998.41
0.0002731664548027716,0.21672717792517618,0.2164540114703734,0.1634061893448579,104.96243176570854,0.006406398423199984,0.1893835288835046,16,7,638000,4010.56
0.00027220809781731693,0.19903048367423973,0.19875827557642242,0.16324367656910155,105.38857286276425,0.006432408011643326,0.18823887170204162,17,8,640000,4022.71
0.0002717789556175391,0.1995896942451464,0.19931791528952886,0.16316402989087042,104.18162800285995,0.006358741943533933,0.18732077251418797,17,8,642000,4034.85
0.0002737340050185256,0.21979953781703943,0.2195258038120209,0.1633892226058655,105.2572585253711,0.00642439322054267,0.18895270898120434,16,8,644000,4046.98
0.0002732969667478747,0.19939474985763977,0.1991214528908919,0.16340200398030164,105.55244028634897,0.006442409685446104,0.1891077066857488,16,7,646000,4059.13
0.0002691982422282325,0.19992602979679733,0.1996568315545691,0.1631488699408168,104.70122737861809,0.006390455772620733,0.18148370385135912,16,8,648000,4071.27
0.0002700264326819833,0.1994373523893963,0.19916732595671433,0.1632817185816976,104.8431870457814,0.006399120303087244,0.17782684619224473,16,8,650000,4083.41
0.0002714033845011935,0.2072588084807169,0.20698740509621572,0.16342253506853469,105.12454683778138,0.00641629314195443,0.18638407956528988,16,7,652000,4095.55
0.00027266715882621947,0.19988532466843936,0.19961265750961316,0.16322361755480172,105.24418267942522,0.006423595134242262,0.18871778467193068,16,8,654000,4107.68
0.00027220077226490806,0.1996344091070697,0.19936220833480478,0.16319400831457423,104.08043779151751,0.006352565783173676,0.18814381849170195,17,8,656000,4119.83
0.000272412914611476,0.21848067268028418,0.2182082597656727,0.1633921955953423,105.11371339917514,0.006415631921336373,0.18791183663527036,16,7,658000,4131.97
0.0002727019377870161,0.1994758231311134,0.19920312119332637,0.16328898025250174,105.61543409852538,0.006446254522615075,0.18866809430395187,16,7,660000,4144.12
0.00027266201183339696,0.19877201336443392,0.19849935135260052,0.163161612771371,104.36899211135218,0.006370177741171398,0.18802626751275914,16,8,662000,4156.25
0.000267961430173702,0.2158582146730661,0.21559025324289238,0.1633249506540021,105.06779897559647,0.006412829527319121,0.17794950277665783,16,8,664000,4168.39
0.00027099303639701433,0.19978225938641936,0.19951126635002234,0.16341379816083984,105.64501129449208,0.006448059771392339,0.18033529721915192,16,7,666000,4180.55
0.0002713515522098882,0.1988855924110946,0.1986142408588847,0.16319555677870431,104.94635739110805,0.006405417321234622,0.18669873540787427,16,8,668000,4192.69
0.0002726442056500171,0.19951699258147582,0.1992443483758258,0.1632414066996541,104.50368588062744,0.006378398796425015,0.18854363859545492,16,8,670000,4204.83
0.00027213207697402266,0.2126795768103145,0.21240744473334047,0.1634344372784993,105.151337536496,0.0064179283164365235,0.18915954374442867,16,7,672000,4216.98
0.00027187920490200605,0.19924036971302655,0.19896849050812454,0.16321371471890483,105.38336241696915,0.00643208999127009,0.1878866480652955,17,8,674000,4229.11
0.0002729635926467803,0.1992680722487844,0.19899510865613762,0.16319011265711056,103.99868740064213,0.0063475761352930985,0.1887437844113098,17,8,676000,4241.32
0.0002739386143493777,0.21895580607077875,0.21868186745642937,0.1634054792634994,105.18710832082999,0.006420111591847534,0.18908823454736087,16,7,678000,4253.57
0.000271189092345033,0.1993740406640482,0.19910285157170318,0.16329064594967094,105.49499125294095,0.006438903274715634,0.18728073091252853,16,7,680000,4265.81
0.0002683137744216027,0.19997756322970103,0.19970924945527943,0.16316729759184467,104.57355925060043,0.00638266352847903,0.17941477409603457,16,8,682000,4278.05
0.0002716161893208783,0.21183019380460924,0.21155857761528837,0.16334491436826448,105.09331225244586,0.006414386734158072,0.18230387130876433,16,8,684000,4290.3
0.0002706795565380092,0.20002019706747518,0.19974951751093717,0.1634340707713905,105.37673523291069,0.006431685500055584,0.1868071717210204,16,7,686000,4302.56
0.0002728263749142859,0.19947073257836692,0.19919790620345262,0.1632133107583775,105.098274043775,0.006414689577867127,0.18959763804234953,16,8,688000,4314.81
0.00027180967762291196,0.19864703709251008,0.19837522741488717,0.16319406320068452,104.25260520338824,0.006363074048058364,0.18831159077555298,16,8,690000,4327.05
0.00027378260318898533,0.2153380614025916,0.2150642787994026,0.16342372381428477,104.91958353938088,0.00640378317501104,0.18934241300706314,16,7,692000,4339.3
0.0002685967092567714,0.1996603826496372,0.19939178594038043,0.16320731721590448,105.45621252714633,0.006436536409127584,0.18290760089118702,17,8,694000,4351.55
0.00026793304199076583,0.19963733792319352,0.19936940488120275,0.16317184257291595,104.11823560315378,0.006354872778512804,0.1773965892466138,17,8,696000,4363.81
0.0002702059596284379,0.21955483738852247,0.21928463142889404,0.16339576616563128,105.13138781382644,0.006416710681996242,0.18432893949593226,16,7,698000,4376.07
0.00027146837305809426,0.19885142367323988,0.1985799553001818,0.16339213994634294,105.62483920316936,0.006446828564646567,0.187336027285743,16,7,700000,4388.31
0.00027123713323394825,0.1993557005286763,0.19908446339544233,0.16319065274998665,104.83329398288171,0.00639851647844737,0.18809448643102333,16,8,702000,4400.56
0.000272877719859273,0.19996995397831405,0.1996970762584548,0.1632681111176815,104.71342000282014,0.006391199951344003,0.18885564648083758,16,8,704000,4412.81
0.00027273167711672815,0.2066793312905219,0.20640659961340518,0.16341862415913366,105.19581067033293,0.006420642741109188,0.1884783677662245,16,7,706000,4425.07
0.000273568443988311,0.19961326100808607,0.19933969256409775,0.16320869121908999,105.31708011893043,0.006428044440852688,0.18884765673060772,16,8,708000,4437.31
0.0002726553295965498,0.1990937432393475,0.19882108790975095,0.1631900183267784,104.07747331738271,0.00635238484603166,0.18858264308089978,16,8,710000,4449.55
0.00027290167488346734,0.21898280574914106,0.21870990407425758,0.1633923841787538,105.09004741371086,0.006414187464215751,0.18823408416222992,16,7,712000,4461.8
0.00027236339532007444,0.19974642171993418,0.1994740583246141,0.1632509043689179,105.56715454661276,0.0064433077726204074,0.18830550087879483,16,8,714000,4474.06
0.0002729303173236808,0.19918089618754367,0.19890796587022,0.16316401259699204,104.35334965123421,0.006369223001173963,0.18830060353886985,17,8,716000,4486.3
0.0002693549049243691,0.21907460852270444,0.21880525361778008,0.16334848896129084,105.1202817478511,0.006416032821524115,0.18020176743493696,16,8,718000,4498.5
0.00027116517910546475,0.19924781918980022,0.19897665401069475,0.16342169952936647,105.67130402307518,0.006449664552189647,0.1783835006922605,16,7,720000,4510.7
0.0002713311013519957,0.19930668864857354,0.19903535754722154,0.163195176720738,104.83534447375504,0.006398641630478213,0.1862235217485941,16,8,722000,4522.91
0.0002724122221539223,0.198972058378771,0.19869964615661706,0.16325373845936933,104.62603067830875,0.006385866130267868,0.18914553258944838,16,8,724000,4535.11
0.0002725948994158519,0.2104475321657026,0.21017493726628675,0.16340762449232826,105.05568254751607,0.006412089999238041,0.1890486337274758,16,7,726000,4547.33
0.0002725424178666582,0.1997442953921041,0.19947175297423744,0.16321797904340696,105.2679755280637,0.006425047334476544,0.18914971698825145,16,8,728000,4559.54
0.0002731985872641852,0.19984987816467828,0.1995766795774141,0.16319104512503307,104.00934689544762,0.006348226739224098,0.18900865887800383,17,8,730000,4571.73
0.00027386109951987365,0.21894222568767974,0.21866836458815986,0.163408784430614,105.24728897574653,0.006423784727523592,0.1891130438221128,16,7,732000,4583.93
0.0002692808056803113,0.19979447217298396,0.19952519136730365,0.1633179015144288,105.58652503157495,0.006444490053196713,0.1818070256117993,16,7,734000,4596.15
0.00027036562952316667,0.19894625850671652,0.19867589287719334,0.16316815073015964,104.58247346184709,0.006383207608755315,0.1779603146470722,16,8,736000,4608.34
0.00027169815084400554,0.2031749392776711,0.2029032411268271,0.16329851173513016,104.89932025009827,0.006402546401983537,0.1855857573834144,16,8,738000,4620.53
0.0002725209358388283,0.204786825151891,0.20451430421605218,0.16343025332153144,105.1788444923277,0.006419607207783673,0.18850031907118153,16,7,740000,4632.72
0.0002723174396661633,0.19994124880398131,0.19966893136431516,0.16319500040061088,105.1573330742394,0.006418294255019495,0.18899885274723602,16,8,742000,4644.91
0.0002730986930139319,0.19941888885212253,0.1991457901591086,0.16320348950270652,104.16719797814582,0.006357861204720814,0.18918758773109057,16,8,744000,4657.1
